show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,plataforma,age_category,imdbRating
s4257,TV Show,Murder Mountain,Desconocido,No Disponible,2018-12-28,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries","In Humboldt County, California, the big business of legal marijuana brings in visitors from around the world. Some are never seen again.",netflix,Para adultos,Error 401 en la búsqueda
s4258,TV Show,Selection Day,Desconocido,"Mohammad Samad, Yash Shashank Dholye, Rajesh Tailang, Mahesh Manjrekar, Karanvir Malhotra, Ratna Pathak Shah, Akshay Oberoi",2018-12-28,2018,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",Two teen cricket prodigies struggle against their overbearing father and a system stacked against them to realize their own ambitions and identities.,netflix,Para adolescentes,Error 401 en la búsqueda
s4261,TV Show,Stand Up and Away! with Brian Regan,Desconocido,Brian Regan,2018-12-24,2018,TV-PG,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",Brian Regan blends his trademark observational stand-up with short sketches and a bit of audience interaction in this hybrid comedy series.,netflix,Para niños mayores,Error 401 en la búsqueda
s4262,TV Show,Way Back into Love,Desconocido,"June Tsai, Ray Chang, Lung Shao-hua, Yi-Wen Yen, Ching-kuan Wang, Mai Sato",2018-12-24,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","After years in the U.S., a Taiwanese immigrant returns to her hometown with a young daughter in tow to assist her father with his bed-and-breakfast.",netflix,Para adolescentes,Error 401 en la búsqueda
s4263,TV Show,Watership Down,Noam Murro,"James McAvoy, Nicholas Hoult, John Boyega, Ben Kingsley, Tom Wilkinson, Gemma Arterton, Peter Capaldi, Olivia Colman, Mackenzie Crook, Anne-Marie Duff, Taron Egerton, James Faulkner, Freddie Fox, Lee Ingleby, Miles Jupp, Daniel Kaluuya, Rory Kinnear, Craig Parkinson, Rosamund Pike, Daniel Rigby, Jason Watkins",2018-12-23,2018,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure",A warren of rabbits battles many threats on their daring journey to find a new home in this adaptation of the classic novel by Richard Adams.,netflix,Para niños mayores,Error 401 en la búsqueda
s4264,TV Show,Demon's Path,Desconocido,"Wai Ai, Jim Chim Sui Man, Kwok-Pong Chan, Felix Lok, Sham Ka Ki, Elanne Kong, Kate Yeung, Ong Yi-hing, Sunny Lau",2018-12-22,2018,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","To catch three criminal masterminds, a group of cops teams up with a forensic pathologist who can see a murder victim's final moments before death.",netflix,Para adolescentes,Error 401 en la búsqueda
s4265,TV Show,People Just Do Nothing,Desconocido,"Allan Mustafa, Hugo Chegwin, Asim Chaudhry, Lily Brazier, Olivia Jasmine Edwards, Dan Sylvester, Steve Stamp, Ruth Bratt, George Keywood, Maria Louis",2018-12-22,2018,TV-MA,5 Seasons,"British TV Shows, TV Comedies",Spinning old-school beats is just another day at the office for the naive DJs of a pirate radio station who juggle family life with their passion.,netflix,Para adultos,Error 401 en la búsqueda
s4266,TV Show,Single Ladies Senior,Desconocido,"Summer Meng, Christina Mok, Alina Cheng, Bonnie Wang",2018-12-22,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Four best friends and spirited career women navigate the treacherous world of romance â even as it stands in the way of work and friendship.,netflix,Para adultos,Error 401 en la búsqueda
s4267,TV Show,7 Days Out,Desconocido,No Disponible,2018-12-21,2018,TV-PG,1 Season,Docuseries,"Witness the excitement and drama behind the scenes in the seven days leading up to major live events in the worlds of sports, fashion, space and food.",netflix,Para niños mayores,Error 401 en la búsqueda
s4270,TV Show,Jojo's World,Desconocido,"Tia Lee, In Deok Hwang, Yen-j, Jason Hsu, Andy Wu, Sharon Hsu",2018-12-21,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Diagnosed with a condition that could make her infertile, a career woman must choose one of four bachelors to make a baby with before time runs out.",netflix,Para adolescentes,Error 401 en la búsqueda
s4271,TV Show,LAST HOPE,Desconocido,"Tomoaki Maeno, Kana Hanazawa, Kenjiro Tsuda, Nao Toyama, Yuma Uchida, Unsho Ishizuka, Yuuichirou Umehara, Ai Kayano",2018-12-21,2018,TV-14,2 Seasons,"Anime Series, International TV Shows","After causing the near extinction of mankind seven years ago, genius scientist Leon Lau must now fight the ecological disaster he unwittingly created.",netflix,Para adolescentes,Error 401 en la búsqueda
s4272,TV Show,Lion Pride,Desconocido,"Yen Tsao, Amanda Chou, Kevin Liu, Peace Yang, Kenny Wen, Tzu-chiang Chao, Vince Kao, Lin Ching-Tai, Lin He Xuan, Michael Yang",2018-12-21,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","After crossing paths at a crime scene, a renowned math teacher and an antiques appraiser embark on an unexpected journey of love and self-discovery.",netflix,Para adultos,Error 401 en la búsqueda
s4273,TV Show,Love @ Seventeen,Desconocido,"Lego Lee, Nikki Hsin-Ying Hsieh, Edison Wang, Amanda Chou",2018-12-21,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Radically changed by a misunderstanding 13 years ago, a biotech expert runs into an old flame and suffers an illness that takes her back to the past.",netflix,Para adolescentes,Error 401 en la búsqueda
s4274,TV Show,Perfume,Desconocido,"Friederike Becht, August Diehl, Wotan Wilke MÃ¶hring, Natalia Belitski, Ken Duken, Trystan PÃ¼tter, Christian Friedel, Juergen Maurer, Marc Hosemann, Susanne Wuest",2018-12-21,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",netflix,Para adultos,Error 401 en la búsqueda
s4275,TV Show,Sirius the Jaeger,Desconocido,"Yuto Uemura, Takahiro Sakurai, Kenyu Horiuchi, Nanako Mori, Yusuke Kobayashi, Shunsuke Takeuchi, Junji Majima, Rie Takahashi, Hinata Tadokoro, Kenjiro Tsuda, Takehito Koyasu, Sayaka Ohara, Nobuo Tobita",2018-12-21,2018,TV-MA,1 Season,"Anime Series, International TV Shows, TV Thrillers","In imperial Tokyo, a group calling themselves ""Jaegers"" secretly hunt the vampires seeking the Ark of Sirius. Among them is young werewolf, Yuliy.",netflix,Para adultos,Error 401 en la búsqueda
s4277,TV Show,Wolf,Desconocido,"Ahu TÃ¼rkpenÃ§e, Serkan ÃayoÄlu, Murat Arkin, Emir BenderlioÄlu, Firat DoÄruloÄlu, Ahmet Pinar, Mesut Akusta",2018-12-21,2018,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","Tasked with risky missions across Turkey, members of a special-operations police unit confront danger and tragedy both on the field and at home.",netflix,Para adultos,Error 401 en la búsqueda
s4280,TV Show,Fate/stay night: Unlimited Blade Works,Desconocido,"Noriaki Sugiyama, Kana Ueda, Ayako Kawasumi, Junichi Suwabe, Noriko Shitaya, Mai Kadowaki, Masaki Terasoma, Nobutoshi Canna, Atsuko Tanaka, Shinichiro Miki, Yuu Asakawa, Miki Ito, Hiroshi Kamiya, Jouji Nakata, Tomokazu Seki",2018-12-20,2015,TV-14,2 Seasons,"Anime Series, International TV Shows",High school students Rin and Shiro pair up as allies when they're chosen to compete in a secret tournament for possession of the Holy Grail.,netflix,Para adolescentes,Error 401 en la búsqueda
s4285,TV Show,Ellen DeGeneres: Relatable,"Joel Gallen, Tig Notaro",Ellen DeGeneres,2018-12-18,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","In her first special since 2003, Ellen revisits her road to stardom and details the heartfelt â and hilarious â lessons she's learned along the way.",netflix,Para adultos,Error 401 en la búsqueda
s4289,TV Show,Ashes of Love,Desconocido,"Yang Zi, Deng Lun, Luo Yunxi",2018-12-16,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Hidden away by her mother, the Floral Goddess, the naÃ¯ve Jinmi is drawn to Xufeng, the Heavenly Emperor's son. Yet forces conspire against them.",netflix,Para adolescentes,Error 401 en la búsqueda
s4291,TV Show,DreamWorks Holiday Classics,Desconocido,"Ben Stiller, David Schwimmer, Chris Rock, Jada Pinkett Smith, Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Eddie Murphy, Mike Myers, Antonio Banderas, Cameron Diaz",2018-12-16,2011,TV-PG,1 Season,"Kids' TV, TV Comedies","Join your DreamWorks friends for these four holiday specials, featuring Shrek and Donkey, Hiccup and Toothless, and the wacky animals from Madagascar.",netflix,Para niños mayores,Error 401 en la búsqueda
s4297,TV Show,Flowers,Desconocido,"Olivia Colman, Julian Barratt, Daniel Rigby, Sophia Di Martino, Leila Hoffman, Will Sharpe, Harriet Walter",2018-12-15,2018,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies","Between a troubled marriage, a senile granny and twin siblings constantly in rivalry, a crumbling household struggles to barely keep it together.",netflix,Para adultos,Error 401 en la búsqueda
s4305,TV Show,Hymn of Death,Desconocido,"Lee Jong-suk, Shin Hye-sun, Kim Myeong-su, Park Seon-im, Kim Won-hae, Hwang Yeong-hee, Lee Ji-hoon, Go Bo-gyeol, Shin Jae-ha",2018-12-14,2018,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","During the Japanese colonial period, married playwright Kim U-jin falls in love with soprano Yun Sim-deok, one of Koreaâs notable New Women.",netflix,Para adolescentes,Error 401 en la búsqueda
s4306,TV Show,Inside the Real Narcos,Desconocido,Jason Fox,2018-12-14,2018,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries","Exposing a rarely seen perspective on the drug wars, ex-Special Forces commando Jason Fox interviews dangerous traffickers and cartel members.",netflix,Para adultos,Error 401 en la búsqueda
s4308,TV Show,The Fix,Desconocido,"Jimmy Carr, D.L. Hughley, Katherine Ryan",2018-12-14,2018,TV-MA,1 Season,TV Comedies,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",netflix,Para adultos,Error 401 en la búsqueda
s4309,TV Show,The Innocent Man,Desconocido,John Grisham,2018-12-14,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries","This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s.",netflix,Para adultos,Error 401 en la búsqueda
s4310,TV Show,Tidelands,Desconocido,"Charlotte Best, Elsa Pataky, Marco Pigossi, Aaron Jakubenko, Mattias Inwood, Dalip Sondhi, Alex Dimitriades, Richard Davies, Caroline Brazier, Peter O'Brien, Madeleine Madden",2018-12-14,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Ex-con Cal McTeer's return to her hometown of Orphelin Bay blows the lid off a generations-long conspiracy of silence around murder, drugs and Sirens.",netflix,Para adultos,Error 401 en la búsqueda
s4311,TV Show,Travelers,Desconocido,"Eric McCormack, MacKenzie Porter, Nesta Cooper, Jared Paul Abrahamson, Reilly Dolman, Patrick Gilmore",2018-12-14,2018,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas","A federal agent tracks four people who suddenly seem to possess entirely new personalities, leading to a startling discovery about humanity's future.",netflix,Para adultos,Error 401 en la búsqueda
s4312,TV Show,Voltron: Legendary Defender,Desconocido,"Jeremy Shada, Tyler Labine, Bex Taylor-Klaus, Josh Keaton, Steven Yeun, Kimberly Brooks, Rhys Darby, A.J. LoCascio",2018-12-14,2018,TV-Y7,8 Seasons,Kids' TV,"In an all-new series, five unlikely heroes and their flying robot lions unite to form the megapowerful Voltron and defend the universe from evil.",netflix,Para niños mayores,Error 401 en la búsqueda
s4313,TV Show,Back Street Girls -GOKUDOLS-,Desconocido,"Daisuke Ono, Satoshi Hino, Kazuyuki Okitsu, Yuka Nukui, Kaori Maeda, Hikaru Akao, Junichi Suwabe, Keiji Fujiwara",2018-12-12,2018,TV-MA,1 Season,"Anime Series, International TV Shows","To pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground J-Pop idol scene.",netflix,Para adultos,Error 401 en la búsqueda
s4317,TV Show,Dogs of Berlin,Desconocido,"Felix Kramer, Fahri Yardim, Anna Maria MÃ¼he, Katharina SchÃ¼ttler, Alina Stiegler, Urs Rechn, Sinan Farhangmehr, Kais Setti, Mohamed Issa, Hauke Diekamp, David Bennent, Deniz Orta, Katrin SaÃ, Sebastian Zimmler",2018-12-07,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy.",netflix,Para adultos,Error 401 en la búsqueda
s4321,TV Show,Neo Yokio,Desconocido,"Jaden Smith, Jude Law, Tavi Gevinson, Susan Sarandon, Desus Nice, The Kid Mero, Richard Ayoade, Willow Smith, Kiernan Shipka, Jason Schwartzman, Amandla Stenberg, Ray Wise",2018-12-07,2018,TV-MA,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows","Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society.",netflix,Para adultos,Error 401 en la búsqueda
s4322,TV Show,Pine Gap,Mat King,"Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich, Stephen Curry, Lewis Fitz-Gerald, Mark Leonard Winter",2018-12-07,2018,TV-MA,1 Season,"International TV Shows, TV Dramas","At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other.",netflix,Para adultos,Error 401 en la búsqueda
s4327,TV Show,The Sound of Your Heart: Reboot,Desconocido,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",2018-12-03,2018,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Comedies","Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",netflix,Para adolescentes,Error 401 en la búsqueda
s4328,TV Show,Memories of the Alhambra,Desconocido,"Hyun Bin, Park Shin-hye, Park Hoon, Kim Yong-rim, Chanyeol, Lee Re, Lee Hak Joo, Lee Si-won, Kim Eui-sung",2018-12-02,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain.",netflix,Para adultos,Error 401 en la búsqueda
s4341,TV Show,Haunted House,Desconocido,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho",2018-12-01,2017,TV-G,1 Season,"Kids' TV, Korean TV Shows","With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries.",netflix,Para todas las edades / niños pequeños,Error 401 en la búsqueda
s4351,TV Show,1983,Desconocido,"Robert WiÄckiewicz, Maciej MusiaÅ, Michalina OlszaÅska, Andrzej Chyra, Clive Russell, Zofia WichÅacz, Edyta OlszÃ³wka, Mateusz KoÅciukiewicz, Ewa BÅaszczyk, Vu Le Hong, Tomasz WÅosok, Krzysztof Wach",2018-11-30,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In this dark alt-history thriller, a naÃ¯ve law student and a world-weary detective uncover a conspiracy that has tyrannized Poland for decades.",netflix,Para adultos,Error 401 en la búsqueda
s4354,TV Show,Death by Magic,Desconocido,Drummond Money-Coutts,2018-11-30,2018,TV-PG,1 Season,Reality TV,"Magician Drummond Money-Coutts travels the globe, sharing his infectious love of his craft and attempting feats that proved fatal to other magicians.",netflix,Para niños mayores,Error 401 en la búsqueda
s4357,TV Show,Love and Fortune,Desconocido,"Eri Tokunaga, Daichi Watanabe, Fuju Kamio, Sairi Ito, Mina Fujii, Mansaku Ikeuchi, Kinuo Yamada, Yuka Ogura, Enon Kawatani, Yui Imaizumi, Noriko Eguchi, Masanobu Ando, Kitaro",2018-11-30,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Frustrated by life with her boyfriend, thirty-something Wako canât stop herself from being interested in high schooler Yumeaki, despite their age gap.",netflix,Para adultos,Error 401 en la búsqueda
s4360,TV Show,Spy Kids: Mission Critical,Desconocido,"Ashley Bornancin, Carter Hastings, Caitlyn Bairstow, Nicholas Coombe, Nesta Cooper, Richard Ian Cox, Tom Kenny, Travis Turner, Candi Milo, Mira Sorvino",2018-11-30,2018,TV-Y7,2 Seasons,Kids' TV,"In this animated spinoff series, Juni and Carmen Cortez must battle the evil organization S.W.A.M.P. â without the help of their super-spy parents.",netflix,Para niños mayores,Error 401 en la búsqueda
